"193,21.2,0.0"
"194,22.5,0.0"
"195,23.2,1.4"
"196,23.5,0.0"
"197,22.0,0.0"
"198,20.2,0.0"
"199,20.2,3.0"
"200,16.8,0.0"
"201,16.2,0.2"
"202,14.5,0.0"
"203,16.2,0.2"
"204,13.0,0.5"
"205,15.2,0.0"
"206,18.0,0.0"
"207,20.2,0.0"
"208,22.0,0.0"
"209,19.0,6.9"
"210,18.2,2.0"
"211,17.8,0.4"
"212,16.5,6.9"
""
"213,17.2,4.1"
"214,15.0,52.5"
"215,14.2,4.3"
"216,13.0,0.0"
"217,14.0,0.0"
"218,14.8,0.0"
"219,15.0,2.8"
"220,18.5,1.4"
"221,17.5,0.6"
"222,17.0,0.0"
"223,17.2,0.0"
"224,17.2,0.0"
"225,18.0,1.3"
"226,15.2,7.9"
"227,16.5,0.8"
"228,15.8,0.0"
"229,19.0,6.1"
"230,18.0,0.0"
"231,14.5,2.0"
"232,13.5,2.0"
"233,11.8,1.7"
"234,11.8,1.2"
"235,10.5,1.1"
"236,9.0,0.2"
"237,11.8,0.0"
"238,12.0,0.3"
"239,14.2,0.0"
"240,15.5,0.0"
"241,13.2,1.2"
"242,13.8,0.0"
"243,13.8,0.0"
""
"244,11.5,1.5"
"245,9.5,0.4"
"246,7.8,5.0"
"247,6.8,0.4"
"248,8.0,0.0"
"249,9.0,0.1"
"250,12.0,0.0"
"251,14.5,0.0"
"252,14.2,1.7"
"253,12.0,0.0"
"254,13.5,1.6"
"255,15.8,2.5"
"256,11.5,4.5"
"257,8.2,0.2"
"258,6.0,0.4"
"259,5.8,0.2"
"260,6.0,0.0"
"261,7.5,0.0"
"262,6.2,0.0"
"263,6.0,0.0"
"264,6.2,0.0"
"265,7.8,0.0"
"266,6.5,0.2"
"267,7.8,0.3"
"268,7.8,2.3"
"269,8.5,0.2"
"270,8.8,0.0"
"271,8.5,0.0"
"272,8.0,0.0"
"273,6.5,0.0"
""
"274,8.8,0.0"
"275,8.8,0.0"
"276,9.0,0.0"
"277,9.2,0.0"
"278,9.5,0.0"
"279,10.2,0.0"
"280,9.0,0.0"
"281,9.5,0.0"
"282,10.2,0.0"
"283,9.8,0.0"
"284,7.2,0.0"
"285,6.2,0.0"
"286,6.0,0.0"
"287,5.5,0.0"
"288,7.0,1.1"
"289,7.0,1.8"
"290,5.8,2.0"
"291,3.2,0.7"
"292,1.0,0.1"
"293,5.2,17.0"
"294,11.8,9.8"
"295,7.0,0.3"
"296,3.0,1.5"
"297,0.8,0.0"
"298,5.2,1.2"
"299,6.2,1.4"
"300,6.8,5.1"
"301,7.2,1.9"
"302,10.0,0.0"
"303,7.8,0.0"
"304,7.2,0.0"
""
"305,6.5,0.0"
"306,4.5,0.0"
"307,6.2,0.0"
"308,6.2,0.9"
"309,7.0,2.7"
"310,4.8,1.2"
"311,2.8,1.4"
"312,0.2,6.4"
"313,-0.8,0.0"
"314,4.0,3.0"
"315,5.8,0.2"
"316,4.5,0.8"
"317,2.2,0.0"
"318,1.0,0.0"
"319,-0.5,0.0"
"320,2.0,0.0"
"321,1.2,0.0"
"322,2.2,4.5"
"323,2.0,2.3"
"324,2.2,1.2"
"325,-0.8,0.0"
"326,-2.5,0.1"
"327,-2.8,0.0"
"328,0.5,1.1"
"329,2.8,1.7"
"330,-0.8,1.2"
"331,-2.2,0.0"
"332,-3.8,2.4"
"333,-5.5,5.2"
"334,-4.0,7.3"
""
"335,-8.2,0.1"
"336,-9.2,0.0"
"337,-7.8,1.8"
"338,-10.2,1.8"
"339,-17.5,0.0"
"340,-16.8,0.4"
"341,-12.8,0.2"
"342,-17.2,0.0"
"343,-17.2,0.0"
"344,-10.2,0.0"
"345,-2.8,0.7"
"346,-2.5,3.5"
"347,-2.5,3.1"
"348,-0.8,3.9"
"349,0.5,1.9"
"350,1.2,0.0"
"351,-3.0,0.0"
"352,-0.2,0.1"
"353,-4.5,1.6"
"354,-11.0,1.2"
"355,-12.8,0.0"
"356,-12.2,0.0"
"357,-6.0,0.3"
"358,-11.2,2.4"
"359,-13.2,1.1"
"360,-13.5,0.2"
"361,-15.2,0.0"
"362,-9.0,0.0"
"363,-6.5,0.1"
"364,-8.0,0.1"
"365,-3.0,0.3"
""
